Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00165382425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0120427499999999,0.0467394180937499,84.38125,0.06536353096875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079117788,-1.0093631,0.93024244,-2.8720000000426182e-06,0.99999995,0.99999995,0.0081006910704522,-7.433034902733547
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00158127975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00147165,0.00357989899875,83.93175000000001,0.0066652868062499,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.07727696,-0.031936901,-0.045407953,-6.789399999999196e-05,0.77725946,0.77725946,0.0523597509941674,-0.2407884371093386
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00150528075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01299225,0.05756313804375,65.50225,0.07985589020625,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.079486582,-1.1582009,1.0775077,-0.0012066180000001,0.99999999,0.99999999,0.0079592546449132,-8.489516575296445
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00182309475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00457335,0.01318096636875,48.421250000000015,0.02509637245875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077996371,0.019935531,-0.097931273,6.289999999881113e-07,0.99106233,0.99106233,0.0212256897783909,0.1489176919007704
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00190600275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01197945,0.09316687802625,33.138250000000006,0.04169896801875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078986279,-1.005862,0.9268694,-6.3210000000868405e-06,0.99986634,0.99986634,0.0088338097064702,-7.419585286977228
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00150182625,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00659895,0.01044894240375,55.61325,0.02158665021375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078427996,-0.17063817,0.09221027,9.59999999911032e-08,0.9992621,0.9992621,0.2036355466262076,-1.2676458871756462
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00175400475,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00653565,0.06519327214125,80.78524999999999,0.04526019320625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078298296,-0.15320222,0.074903574,-3.499999999961867e-07,0.99999997,0.99999997,0.2348537162309697,-1.1400020511462865
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00185418525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00248445,0.01410999899625,82.58324999999999,0.00492759601875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077544986,0.013177046,-0.090722649,-6.170000000083053e-07,0.35683415,0.35683415,0.0268514365047784,0.0990050220771413
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00148800825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00419355,0.00349815457125,16.506750000000004,0.01271327101875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078032695,0.01967468,-0.097706863,5.119999999941838e-07,0.97599514,0.97599514,0.0499869206066181,0.1469007306896013
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00167800575,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01292895,0.08053152053625,67.74974999999999,0.07714348918875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079208594,-1.1346507,1.0554367,-5.405999999874567e-06,0.99999996,0.99999996,0.0079374433730626,-8.346084277853258
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00144655425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00558615,0.03842223796875,78.08824999999999,0.03098874816375,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077869065,-0.061883295,-0.015985968,-1.979999999963955e-07,0.99827679,0.99827679,0.0303311137734512,-0.4630217101070905
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00202000125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00932085,0.07202477118375,73.14375,0.04305277312875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078607868,-0.5274506,0.44883553,-7.202000000039455e-06,0.99998784,0.99998784,0.0488720095714998,-3.909386941973436
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00208563675,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01286565,0.01330276045875,19.203750000000003,0.05326089622875,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.079014311,-1.2094504,1.121907,-0.0085290889999998,0.99999998,0.99999998,0.0033233749431685,-8.918158565800036
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00160546125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0138784499999999,0.1218003998512499,77.63875,0.03750200062875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079364109,-1.2063107,1.1269389,-7.690999999976356e-06,0.9952937,0.9952937,0.0108818679286454,-8.85580244941875
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00170564175,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00963735,0.05088255772875,54.71425,0.01016668144875,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078766891,-0.56277925,0.483997,-1.5358999999937062e-05,0.9032378,0.9032378,0.0562562757695789,-4.162816405040754
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00167455125,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00172485,0.00333426441375,57.86075000000001,0.01142820928125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077326385,-0.01241716,-0.06480987,9.935499999999542e-05,0.89349154,0.89349154,0.0549097555927301,-0.0935594057326262
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00185073075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00305415,0.02726157196125,21.001750000000005,0.01721708344125,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077717033,0.032296102,-0.11008168,-6.854499999998931e-05,0.99465579,0.99465579,0.0302441800214097,0.2421178343460543
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00179545875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00590265,0.05504619553875,1.6732500000000003,0.02390528980125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078193127,-0.085426427,0.0072326991,-6.008999999980447e-07,0.99999999,0.99999999,0.4045811854768442,-0.6365265832110988
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00168146025,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00476325,0.04132750505625,81.68424999999999,0.03070355225625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078049966,0.01251218,-0.090561967,1.7900000000292684e-07,0.99689171,0.99689171,0.0854772164911114,0.0934013492842246
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00178164075,0.00141,3.0,35.0,0.0042,42.0,0.02,0.00856125,0.0263851304062499,5.26925,0.01159557103125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078579185,-0.42249961,0.34391976,-6.650000000107958e-07,0.86004991,0.86004991,0.075759905667194,-3.132648569702404
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00172636875,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01090335,0.08915478486375,3.471250000000001,0.03860630909625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078924813,-0.77857427,0.69967187,2.2412999999943395e-05,0.99985476,0.99985476,0.0243487629456146,-5.747505168607071
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00150873525,0.00141,3.0,35.0,0.0042,42.0,0.02,0.01273905,0.02589817017375,23.698750000000004,0.08364109906125,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.079447387,-1.1343205,1.0548359,-3.721299999992489e-05,0.99999998,0.99999998,0.0096694165914169,-8.318577130922135
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.00206490975,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0104602499999999,0.0327601954687499,12.46125,0.0646064265937499,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078724021,-0.74285621,0.66412538,-6.809000000052024e-06,0.99999995,0.99999995,0.0218469748490073,-5.497818198912817
