Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024082095,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0123909,0.341837877535,44.00116666666668,0.117039691555,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078845126,-1.0044907,0.92564343,-2.143999999981716e-06,0.99999998,0.99999998,0.0096301573146376,-7.422734956951895
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019708275,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0029381,0.0986808384283333,20.327500000000004,0.0230857779716666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077634545,0.013178157,-0.09081337,-6.680000000092168e-07,0.99973922,0.99973922,0.0518607011225427,0.0988991479616967
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0018265845,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0124331,0.2932796298783333,18.22983333333333,0.0138614559716666,0.01,-1.0,0.001,0.01,True,False,True,HEM,0.0,,,,,,,,
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0026920425,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0032757,0.120390655605,83.25750000000001,0.006498715825,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077610972,-0.02198822,-0.055621999,7.52999999999171e-07,0.93530629,0.93530629,0.0062777959924602,-0.1650668394320512
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0021011115,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0092681,0.2417872740783334,74.56716666666667,0.0825437066883333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078583781,-0.48122128,0.40264853,1.1031000000050197e-05,0.99999999,0.99999999,0.058890995183898,-3.567835217652459
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0027757965,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0082975,0.2745370315416667,5.643833333333334,0.0149696580416666,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.078356644,-0.40103881,0.32257526,-0.000106906,0.99347569,0.99347569,0.069391928087399,-2.9819713104297447
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024175155,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0061031,0.2914257713950001,11.037833333333332,0.0282023233816666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078148252,-0.14459797,0.066449392,-3.2599999999494145e-07,0.99999998,0.99999998,0.2321071527523824,-1.078042326277631
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0017474835,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0039509,0.0280194535583333,83.55716666666667,0.0239400176116666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077916499,0.029352021,-0.10726796,5.600000000105521e-07,0.99316866,0.99316866,0.0161456892919266,0.2194832912527793
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0015799755,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0063985,0.2660817291416667,60.48283333333334,0.0443314740416666,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078336205,-0.13377147,0.055434828,-4.36999999998966e-07,0.99999996,0.99999996,0.2806941630138153,-0.9949330463184618
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0021848655,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0139945,0.6006171172083334,84.15650000000001,0.0428611883916666,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.079087307,-1.1477712,1.0685312,-0.0001526929999999,0.99987492,0.99987492,0.0090553101457059,-8.455541401934552
